date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2000/01/04,1186.407,1191.434,1220.065,366694.0,312220864.0,1220.065
2000/01/05,1214.06,1219.341,1249.05,611962.0,604244046.0,1235.748
2000/01/06,1229.497,1233.947,1272.974,658368.0,678504166.0,1272.644
2000/01/07,1272.665,1272.665,1338.008,1619887.0,1638773888.0,1332.285
2000/01/10,1328.366,1333.763,1376.127,1624216.0,1710342528.0,1372.637
2000/01/11,1317.374,1374.909,1374.909,1453257.0,1552970368.0,1325.538
2000/01/12,1301.988,1325.462,1349.141,44268444.0,48252993360.0,1302.669
2000/01/13,1267.225,1304.466,1309.769,611766.0,629107422.0,1270.129
2000/01/14,1258.859,1274.858,1290.019,687319.0,679842816.0,1267.359
2000/01/17,1271.516,1274.155,1301.991,757842.0,746079656.0,1299.461
2000/01/18,1283.27,1309.821,1319.326,918898.0,916914762.0,1287.034
2000/01/19,1277.627,1286.535,1292.758,652497.0,672403328.0,1286.156
2000/01/20,1289.197,1289.197,1326.441,813391.0,850879680.0,1325.548
2000/01/21,1324.096,1328.957,1360.188,1350274.0,1515351680.0,1346.024
2000/01/24,1341.708,1348.789,1376.052,1423970.0,1662712132.0,1376.052
2000/01/25,1366.187,1377.22,1393.1,7391859.0,7411907968.0,1375.49
2000/01/26,1360.304,1376.214,1379.375,878296.0,1051080694.0,1375.608
2000/01/27,1379.54,1383.341,1413.479,1312148.0,1668462692.0,1410.46
2000/01/28,1419.539,1419.539,1471.343,1899397.0,2321705432.0,1464.751
2000/02/14,1538.316,1544.012,1606.063,43541889.0,25877699904.0,1606.063
2000/02/15,1669.3,1674.07,1733.629,52352032.0,37718499936.0,1671.655
2000/02/16,1671.655,1697.041,1769.272,3688946.0,4716360192.0,1769.23
2000/02/17,1645.108,1769.23,1871.314,4640108.0,6336763904.0,1667.975
2000/02/18,1594.514,1632.732,1749.092,2584464.0,3345191752.0,1747.532
2000/02/21,1692.14,1760.777,1760.928,2768604.0,3955132032.0,1698.566
2000/02/22,1621.929,1693.999,1712.642,2062529.0,2783360496.0,1623.165
2000/02/23,1558.412,1611.78,1624.247,1605166.0,2129132936.0,1562.094
2000/02/24,1564.114,1564.114,1619.961,1117249.0,1450808996.0,1619.961
2000/02/25,1602.886,1633.219,1654.477,1505318.0,1956169672.0,1615.08
2000/02/28,1626.378,1626.378,1716.675,2135826.0,2850060176.0,1712.83
2000/02/29,1664.168,1735.235,1740.418,2073336.0,3049735056.0,1695.606
2000/03/01,1671.234,1703.082,1711.812,1335988.0,1791273448.0,1685.443
2000/03/02,1676.593,1685.416,1738.517,1390485.0,1922630084.0,1705.373
2000/03/03,1723.516,1737.325,1766.466,1774686.0,2274577228.0,1742.283
2000/03/06,1648.839,1762.359,1770.533,1600887.0,2052554588.0,1648.974
2000/03/07,1613.97,1626.492,1661.717,946872.0,1161807142.0,1651.624
2000/03/08,1645.477,1661.434,1703.811,1171711.0,1425427464.0,1702.158
2000/03/09,1682.597,1708.455,1711.323,1190749.0,1435707516.0,1694.082
2000/03/10,1669.73,1699.401,1726.561,1075279.0,1561425780.0,1672.061
2000/03/13,1657.854,1674.043,1677.135,6284730.0,8072341908.0,1670.177
2000/03/14,1574.539,1631.265,1644.858,1284542.0,1612450480.0,1621.096
2000/03/15,1604.174,1619.69,1627.346,1032434.0,1228063356.0,1604.927
2000/03/16,1521.168,1600.637,1600.637,841880.0,973979730.0,1529.421
2000/03/17,1530.242,1530.242,1601.233,844596.0,1063476943.0,1592.605
2000/03/20,1564.349,1596.669,1621.652,937121.0,1242310912.0,1621.652
2000/03/21,1606.96,1628.878,1630.201,893876.0,1180647880.0,1625.002
2000/03/22,1629.729,1630.657,1651.174,969564.0,1345296640.0,1645.237
2000/03/23,1644.319,1648.767,1678.322,1140865.0,1505472000.0,1678.322
2000/03/24,1688.873,1697.424,1716.674,1560071.0,2084647536.0,1689.245
2000/03/27,1702.029,1702.029,1729.255,1222392.0,1550574464.0,1728.88
2000/03/28,1728.114,1736.922,1760.902,16461926.0,15738867072.0,1740.2
2000/03/29,1729.451,1752.909,1762.222,1302125.0,1635176016.0,1750.535
2000/03/30,1754.978,1754.978,1785.157,2175892.0,2215012168.0,1785.157
2000/03/31,1740.12,1789.173,1789.173,1099530.0,1422715972.0,1762.295
2000/04/03,1761.887,1763.553,1786.813,18388228.0,18193169408.0,1770.84
2000/04/04,1724.553,1766.415,1766.415,16803877.0,15359300448.0,1725.959
2000/04/05,1712.896,1727.932,1747.754,13284254.0,12533099856.0,1737.106
2000/04/06,1741.921,1741.921,1783.197,14816182.0,14728550400.0,1783.197
2000/04/07,1788.359,1797.671,1805.426,15664294.0,15674039808.0,1800.663
2000/04/10,1801.413,1803.883,1821.911,1128095.0,1441737216.0,1805.043
2000/04/11,1786.381,1806.733,1806.733,810173.0,1030673408.0,1795.965
2000/04/12,1759.346,1799.932,1803.992,852940.0,1193415496.0,1775.029
2000/04/13,1772.107,1775.04,1786.355,809508.0,976870730.0,1779.377
2000/04/14,1756.631,1782.847,1784.501,820985.0,964456255.0,1762.502
2000/04/17,1698.498,1755.258,1755.258,766152.0,916553200.0,1716.845
2000/04/18,1707.614,1715.022,1737.732,649201.0,751180168.0,1736.437
