date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2001/05/18,1296.594,1298.367,1330.689,21412474.0,2480888320.0,1330.689
2001/05/21,1312.36,1328.521,1343.105,20426259.8,2394570515.0,1330.294
2001/05/22,1311.769,1327.338,1327.338,4771754.0,560443008.0,1321.229
2001/05/23,1308.221,1319.849,1319.849,7212900.0,841766016.0,1317.484
2001/06/22,1331.406,1332.97,1332.97,968466.0,115268200.0,1331.406
2001/07/18,1317.799,1324.908,1324.908,975900.0,120154000.0,1318.392
2001/08/02,1262.733,1282.964,1284.053,4901424.0,594015232.0,1278.49
2001/08/03,1264.254,1274.374,1276.715,2958334.0,350427104.0,1269.503
2001/08/07,1222.342,1228.723,1242.014,4001375.0,454542208.0,1238.691
2001/08/09,1230.649,1231.404,1249.338,2724716.0,305775008.0,1249.338
2001/08/10,1245.298,1246.809,1264.706,4558960.0,525193792.0,1264.405
2001/08/13,1252.738,1260.025,1265.126,3352517.0,420124512.0,1262.179
2001/08/15,1249.454,1255.797,1259.233,1366738.0,182037504.0,1258.705
2001/08/16,1249.0,1257.119,1259.875,2066959.0,251656992.0,1254.135
2001/08/17,1250.209,1254.402,1262.255,2822121.0,338486912.0,1258.824
2001/09/14,1236.665,1249.42,1251.337,3467389.0,437532608.0,1242.035
2001/09/24,1232.063,1239.47,1241.597,13938437.0,1534438848.0,1238.871
2001/09/25,1228.687,1238.175,1239.045,4183197.0,483863296.0,1233.837
2001/09/26,1222.381,1231.502,1233.94,3992455.0,446754912.0,1229.589
2001/09/27,1221.687,1224.124,1232.271,2995467.0,329077408.0,1228.374
2001/09/28,1223.113,1226.808,1235.852,2442676.0,268134304.0,1235.852
2001/10/08,1218.292,1229.238,1230.876,2002455.0,219464704.0,1223.685
2001/10/09,1218.639,1219.785,1233.988,2919055.0,336447104.0,1231.623
2001/10/10,1216.292,1228.316,1230.3,2919103.0,332453600.0,1222.487
2001/10/15,1196.664,1208.322,1208.6,2100901.0,233991808.0,1202.455
2001/10/29,1159.35,1162.12,1176.42,40203.0,438492096.0,1175.72
2001/10/30,1164.28,1172.42,1178.76,63141.0,700562496.0,1174.76
2001/10/31,1158.15,1171.29,1175.08,36802.0,408974592.0,1175.08
2001/11/01,1170.12,1172.78,1181.56,32280.0,362577504.0,1181.56
2001/11/02,1171.29,1177.49,1182.13,53299.0,597197376.0,1180.18
2001/11/05,1168.743,1178.943,1180.536,52748.8,585618944.0,1176.96
2001/11/06,1166.548,1174.551,1176.499,29083.12,326483360.0,1170.904
2001/11/07,1129.965,1169.381,1170.904,59681.89,618658432.0,1134.321
2001/11/08,1116.153,1125.538,1141.616,39178.74,400193888.0,1141.51
2001/11/09,1128.3,1134.434,1152.984,3860269.0,411016896.0,1152.984
2001/11/12,1140.908,1145.972,1149.088,1967279.02,216638592.0,1144.272
2001/11/13,1133.187,1138.859,1144.272,2133020.03,228094800.0,1140.129
2001/11/14,1136.233,1140.022,1145.441,2027844.02,223226704.0,1141.651
2001/11/15,1136.835,1143.598,1145.441,1929292.03,210652896.0,1144.378
2001/11/16,1144.378,1166.186,1186.167,6668574.0,708771904.0,1154.046
2001/11/19,1152.701,1154.401,1168.495,22788.57,247193456.0,1167.681
2001/11/20,1163.892,1165.662,1183.37,51778.39,557453120.0,1183.37
2001/11/21,1168.035,1181.882,1183.37,39644.71,415356992.0,1180.713
2001/11/22,1170.337,1178.057,1180.713,25910.71,279472640.0,1178.412
2001/11/23,1169.806,1175.118,1181.882,38841.37,433382400.0,1176.464
2001/11/26,1164.365,1173.057,1176.464,32030.17,353598048.0,1171.944
2001/11/27,1167.32,1170.971,1177.681,2848447.02,323179296.0,1177.681
