date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2000/01/04,1361.315,1366.58,1407.482,8811923.02,5684760576.0,1405.039
2000/01/05,1398.446,1407.829,1433.754,10063981.75,8414793792.0,1407.658
2000/01/06,1400.51,1406.036,1461.667,12825183.31,9857700072.0,1461.631
2000/01/07,1463.942,1463.942,1522.682,33671540.01,21606557696.0,1514.946
2000/01/10,1506.642,1516.604,1546.545,30618290.0,20621267008.0,1543.716
2000/01/11,1469.152,1545.112,1547.678,21424756.0,16710788096.0,1478.202
2000/01/12,1435.208,1473.761,1489.158,14760645.87,13047823008.0,1435.709
2000/01/13,1418.974,1437.453,1444.006,8261847.94,7566009200.0,1421.837
2000/01/14,1401.794,1424.442,1433.406,7259278.51,6431880192.0,1406.783
2000/01/17,1402.816,1408.988,1432.389,7284627.32,6385744720.0,1430.511
2000/01/18,1421.646,1436.888,1443.459,7412064.62,7080442400.0,1425.233
2000/01/19,1425.615,1426.623,1443.62,7704623.01,6623171584.0,1438.434
2000/01/20,1440.724,1440.724,1463.723,9635466.01,8977737728.0,1463.723
2000/01/21,1458.939,1471.905,1476.271,14614602.83,14117014848.0,1463.644
2000/01/24,1449.724,1465.858,1475.01,15711136.21,15120367360.0,1475.01
2000/01/25,1467.529,1477.344,1490.403,13382374.5,13363920896.0,1474.706
2000/01/26,1470.007,1477.295,1482.45,10107949.63,9827191488.0,1479.618
2000/01/27,1485.277,1490.447,1506.847,18138870.64,16585129504.0,1505.061
2000/01/28,1510.923,1514.558,1536.134,28472071.88,22061342400.0,1532.555
2000/02/14,1588.066,1591.445,1674.06,43541889.0,25877699904.0,1673.943
2000/02/15,1663.475,1709.224,1746.182,52352032.0,37718499936.0,1670.67
2000/02/16,1650.112,1674.936,1695.696,36988136.01,35912941568.0,1693.109
2000/02/17,1616.343,1693.109,1770.339,50638864.0,49422323712.0,1637.486
2000/02/18,1583.812,1623.961,1665.009,25717955.01,26253589056.0,1665.009
2000/02/21,1652.982,1681.361,1696.835,29717823.01,32955140480.0,1673.982
2000/02/22,1627.582,1681.299,1687.324,23269266.26,26311494400.0,1628.292
2000/02/23,1586.802,1618.008,1630.446,18390033.45,18912768800.0,1592.077
2000/02/24,1593.948,1593.948,1630.438,13440402.49,14839699840.0,1630.438
2000/02/25,1618.291,1639.919,1650.149,16435668.14,18649853376.0,1628.193
2000/02/28,1639.799,1639.799,1704.615,25326225.54,25185241376.0,1701.77
2000/02/29,1678.589,1728.136,1732.901,27506260.38,32357962432.0,1711.386
2000/03/01,1692.569,1720.597,1720.597,21614089.95,23891286976.0,1696.9
2000/03/02,1682.749,1697.562,1721.322,18892793.53,20599058016.0,1706.204
2000/03/03,1722.095,1728.355,1750.334,23746301.7,25962404608.0,1735.691
2000/03/06,1679.256,1756.313,1762.229,25209915.32,26918828992.0,1679.256
2000/03/07,1654.461,1661.948,1690.95,17356372.32,17003161536.0,1690.95
